_MEMBER_CNet-SVM,_MEMBER_Enet-SVM,_MEMBER_L2SCAD-SVM,_MEMBER_SCAD-SVM,_MEMBER_SGLasso-SVM,_MEMBER_SVM-RFE,_MEMBER_mRMR-SVM,_LogP_CNet-SVM,_LogP_Enet-SVM,_LogP_L2SCAD-SVM,_LogP_SCAD-SVM,_LogP_SGLasso-SVM,_LogP_SVM-RFE,_LogP_mRMR-SVM,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,0,0,0,0,0,0,-2.8193645162455194,0.0,0.0,0.0,0.0,0.0,0.0,hsa05417,M1000000,1,0,KEGG Pathway,24,Lipid and atherosclerosis,,-2.950921274975652,6.442927245572862,4.820648747279004,30198,215,109,5,4.587155963302752,2.0038348475654213,208|2920|3725|3845|5595,AKT2|CXCL2|JUN|KRAS|MAPK3,-1.2443242863998636,0,3,0,0,-12.836245301936685,177.63529411764708,
1,0,0,1,0,0,1,-2.179166694266229,0.0,0.0,-2.605784508510744,0.0,0.0,-2.2809986196400502,R-HSA-1280215,M1001001,3,0,Reactome Gene Sets,6,Cytokine Signaling in Immune system,,-2.9367114581222356,3.4872906909604158,4.051212280058207,30198,715,109,9,8.256880733944953,2.6362191336361964,208|1385|2002|2920|3725|3845|5595|6464|85480,AKT2|CREB1|ELK1|CXCL2|JUN|KRAS|MAPK3|SHC1|TSLP,-1.2320930355285347,0,3,0,0,-12.836245301936685,177.63529411764708,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.9311284026956024,R-HSA-5357801,M0000001,1,0,Reactome Gene Sets,6,Programmed Cell Death,,-2.9311284026956024,14.38,6.135659874898479,30198,210,30,3,10.0,5.477225575051661,208|1499|5595,AKT2|CTNNB1|MAPK3,-1.375448993113968,0,3,0,0,-12.836245301936685,177.63529411764708,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.801774097519767,R-HSA-201681,M0000001,1,0,Reactome Gene Sets,6,TCF dependent signaling in response to WNT,,-2.801774097519767,12.960515021459228,5.779495999876014,30198,233,30,3,10.0,5.477225575051661,208|1499|4040,AKT2|CTNNB1|LRP6,-1.2765246437429831,0,3,0,0,-12.836245301936685,177.63529411764708,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.774292835051075,GO:0010035,M0000001,1,0,GO Biological Processes,19,response to inorganic substance,19_GO:0050896 response to stimulus,-2.774292835051075,7.728214971209213,4.885150968211765,30198,521,30,4,13.333333333333334,6.206328908341751,1385|3043|3815|5595,CREB1|HBB|KIT|MAPK3,-1.253335578948541,0,3,0,0,-12.836245301936685,177.63529411764708,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.7263778826178213,GO:0051052,M0000001,1,0,GO Biological Processes,19,regulation of DNA metabolic process,19_GO:0008152 metabolic process,-2.7263778826178213,7.497951582867784,4.791152413284557,30198,537,30,4,13.333333333333334,6.206328908341751,1499|4436|5595|6599,CTNNB1|MSH2|MAPK3|SMARCC1,-1.2158952217734444,0,3,0,0,-12.836245301936685,177.63529411764708,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.7195219617858966,hsa05132,M0000001,1,0,KEGG Pathway,24,Salmonella infection,,-2.7195219617858966,12.127710843373494,5.560112893351384,30198,249,30,3,10.0,5.477225575051661,208|1499|5595,AKT2|CTNNB1|MAPK3,-1.2109289100802068,0,3,0,0,-12.836245301936685,177.63529411764708,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.682868105970183,R-HSA-422475,M0000001,1,0,Reactome Gene Sets,6,Axon guidance,,-2.682868105970183,7.294202898550725,4.7064829801132175,30198,552,30,4,13.333333333333334,6.206328908341751,1284|1385|5595|6464,COL4A2|CREB1|MAPK3|SHC1,-1.1798950469045515,0,3,0,0,-12.836245301936685,177.63529411764708,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.619706666961283,R-HSA-112315,M0000001,1,0,Reactome Gene Sets,6,Transmission across Chemical Synapses,,-2.619706666961283,11.184444444444445,5.300900410658425,30198,270,30,3,10.0,5.477225575051661,1385|3773|5595,CREB1|KCNJ16|MAPK3,-1.125333779657569,0,3,0,0,-12.836245301936685,177.63529411764708,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.6131847138460866,R-HSA-9675108,M0000001,1,0,Reactome Gene Sets,6,Nervous system development,,-2.6131847138460866,6.978162911611785,4.572198338853916,30198,577,30,4,13.333333333333334,6.206328908341751,1284|1385|5595|6464,COL4A2|CREB1|MAPK3|SHC1,-1.1224461111974668,0,3,0,0,-12.836245301936685,177.63529411764708,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.466492093277221,GO:1902105,M0000001,1,0,GO Biological Processes,19,regulation of leukocyte differentiation,19_GO:0002376 immune system process,-2.466492093277221,9.868627450980393,4.917098466285326,30198,306,30,3,10.0,5.477225575051661,1385|1499|6599,CREB1|CTNNB1|SMARCC1,-0.9969427896985394,0,3,0,0,-12.836245301936685,177.63529411764708,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.304705710390394,GO:0006468,M0000001,1,0,GO Biological Processes,19,protein phosphorylation,19_GO:0008152 metabolic process,-2.304705710390394,5.719318181818182,3.995471321210329,30198,704,30,4,13.333333333333334,6.206328908341751,208|1385|3815|5595,AKT2|CREB1|KIT|MAPK3,-0.8591813906244969,0,3,0,0,-12.836245301936685,177.63529411764708,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.300211600765481,GO:0010038,M0000001,1,0,GO Biological Processes,19,response to metal ion,19_GO:0050896 response to stimulus,-2.300211600765481,8.603418803418803,4.518365875491929,30198,351,30,3,10.0,5.477225575051661,1385|3815|5595,CREB1|KIT|MAPK3,-0.8552304886775364,0,3,0,0,-12.836245301936685,177.63529411764708,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.2697356965106925,GO:0019221,M0000001,1,0,GO Biological Processes,19,cytokine-mediated signaling pathway,19_GO:0023052 signaling,-2.2697356965106925,8.388333333333334,4.44715374192306,30198,360,30,3,10.0,5.477225575051661,3815|4089|5595,KIT|SMAD4|MAPK3,-0.8293959276279975,0,3,0,0,-12.836245301936685,177.63529411764708,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.114302466270573,R-HSA-112316,M0000001,1,0,Reactome Gene Sets,6,Neuronal System,,-2.114302466270573,7.365365853658537,4.092266354396763,30198,410,30,3,10.0,5.477225575051661,1385|3773|5595,CREB1|KCNJ16|MAPK3,-0.6905106532525667,0,3,0,0,-12.836245301936685,177.63529411764708,
1,0,0,0,0,0,1,-6.773732286963421,0.0,0.0,0.0,0.0,0.0,-6.921150015279603,WP4787,M1000001,2,0,WikiPathways,27,Osteoblast differentiation and related diseases,,-12.170253758157438,25.39587155963303,16.116612164332007,30198,120,109,11,10.091743119266056,2.8851582131762328,1499|2246|2253|4040|4089|5595|7480|8817|23493|28514|54361,CTNNB1|FGF1|FGF8|LRP6|SMAD4|MAPK3|WNT10B|FGF18|HEY2|DLL1|WNT4,-8.725272646069493,0,4,1,1,-12.170253758157438,61.54483695652174,
1,0,0,0,0,1,1,-4.108462508726408,0.0,0.0,0.0,0.0,-4.193802961774455,-4.193802961774455,GO:0001837,M1000011,3,0,GO Biological Processes,19,epithelial to mesenchymal transition,19_GO:0032502 developmental process,-10.958292050480551,31.96683133380381,16.481922114166554,30198,78,109,9,8.256880733944953,2.6362191336361964,1499|2253|2295|4040|4089|23493|26508|51176|54361,CTNNB1|FGF8|FOXF2|LRP6|SMAD4|HEY2|HEYL|LEF1|WNT4,-7.7241643037075,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,1,1,-6.750451494036838,0.0,0.0,0.0,0.0,-3.1906581238240563,-4.354827018220599,GO:0048732,M1000011,3,0,GO Biological Processes,19,gland development,19_GO:0032502 developmental process,-9.65101404670019,9.648363686156374,10.506528903036832,30198,402,109,14,12.844036697247706,3.2046903570878977,208|1385|1499|2002|2253|3725|4089|5021|5307|5595|6722|6927|51176|54361,AKT2|CREB1|CTNNB1|ELK1|FGF8|JUN|SMAD4|OXTR|PITX1|MAPK3|SRF|HNF1A|LEF1|WNT4,-6.5582154527236085,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,0,-4.798437094052485,0.0,0.0,0.0,0.0,0.0,0.0,GO:1901861,M1000000,1,0,GO Biological Processes,19,regulation of muscle tissue development,19_GO:0032502 developmental process,-9.504518608491887,42.15915436777025,16.814291347900234,30198,46,109,7,6.422018348623853,2.3480609122499354,1063|1385|1499|2253|7480|28514|51176,CENPF|CREB1|CTNNB1|FGF8|WNT10B|DLL1|LEF1,-6.45747750507598,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,1,1,-3.1278171728921556,0.0,0.0,0.0,0.0,-3.2112304492665498,-4.645454650315369,GO:0048762,M1000011,3,0,GO Biological Processes,19,mesenchymal cell differentiation,19_GO:0032502 developmental process,-9.239824913705782,16.490825688073397,12.11833106854461,30198,168,109,10,9.174311926605505,2.7648899530730944,1499|2253|2295|4040|4089|5595|23493|26508|51176|54361,CTNNB1|FGF8|FOXF2|LRP6|SMAD4|MAPK3|HEY2|HEYL|LEF1|WNT4,-6.2341764954481,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,0,-7.772969967912856,0.0,0.0,0.0,0.0,0.0,0.0,GO:0072080,M1000000,1,0,GO Biological Processes,19,nephron tubule development,19_GO:0032502 developmental process,-7.931919400142607,25.517382906808308,12.880427432293311,30198,76,109,7,6.422018348623853,2.3480609122499354,1499|2246|2253|4089|26508|28514|54361,CTNNB1|FGF1|FGF8|SMAD4|HEYL|DLL1|WNT4,-5.255946158998436,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,1,1,-2.730402892525705,0.0,0.0,0.0,0.0,-2.812474580390291,-4.106810261976128,GO:0060485,M1000011,3,0,GO Biological Processes,19,mesenchyme development,19_GO:0032502 developmental process,-7.905756325975201,11.993327773144287,10.09496469094111,30198,231,109,10,9.174311926605505,2.7648899530730944,1499|2253|2295|4040|4089|5595|23493|26508|51176|54361,CTNNB1|FGF8|FOXF2|LRP6|SMAD4|MAPK3|HEY2|HEYL|LEF1|WNT4,-5.2389264642709,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,0,-7.659911588022788,0.0,0.0,0.0,0.0,0.0,0.0,GO:0061326,M1000000,1,0,GO Biological Processes,19,renal tubule development,19_GO:0032502 developmental process,-7.774764970979566,24.241513761467893,12.528169234355722,30198,80,109,7,6.422018348623853,2.3480609122499354,1499|2246|2253|4089|26508|28514|54361,CTNNB1|FGF1|FGF8|SMAD4|HEYL|DLL1|WNT4,-5.162555868181611,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,1,-5.050203470387094,0.0,0.0,0.0,0.0,0.0,-3.596892931610036,GO:0035270,M1000001,2,0,GO Biological Processes,19,endocrine system development,19_GO:0032502 developmental process,-7.762438940255299,17.87392719739568,11.332420660465942,30198,124,109,8,7.339449541284404,2.4978475771938924,1385|2253|4089|5307|5595|6722|28514|54361,CREB1|FGF8|SMAD4|PITX1|MAPK3|SRF|DLL1|WNT4,-5.162555868181611,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,1,1,-5.898030368834735,0.0,0.0,0.0,0.0,-3.0017566489787066,-2.1316551941196566,GO:0060322,M1000011,3,0,GO Biological Processes,19,head development,19_GO:0032502 developmental process,-7.5981903302066645,5.618167230613598,7.911508509390952,30198,789,109,16,14.678899082568808,3.389703553897986,1063|1385|1499|1959|2253|3624|3845|4040|5021|5307|5595|6532|6722|28514|51176|54361,CENPF|CREB1|CTNNB1|EGR2|FGF8|INHBA|KRAS|LRP6|OXTR|PITX1|MAPK3|SLC6A4|SRF|DLL1|LEF1|WNT4,-5.02827048151042,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,0,-4.929934656498623,0.0,0.0,0.0,0.0,0.0,0.0,GO:0048754,M1000000,1,0,GO Biological Processes,19,branching morphogenesis of an epithelial tube,19_GO:0032502 developmental process,-7.5237212008938865,16.66441332689522,10.896841194964768,30198,133,109,8,7.339449541284404,2.4978475771938924,1499|2246|2253|3845|4089|6722|51176|54361,CTNNB1|FGF1|FGF8|KRAS|SMAD4|SRF|LEF1|WNT4,-5.001724904514825,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,0,-7.1925547291651295,0.0,0.0,0.0,0.0,0.0,0.0,GO:0072009,M1000000,1,0,GO Biological Processes,19,nephron epithelium development,19_GO:0032502 developmental process,-7.1925547291651295,47.66098484848485,15.145844374689705,30198,99,32,5,15.625,6.418623720763665,2246|2253|26508|28514|54361,FGF1|FGF8|HEYL|DLL1|WNT4,-4.400786130852529,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,1,-2.848610212995569,0.0,0.0,0.0,0.0,0.0,-2.9311284026956024,GO:0009952,M1000001,2,0,GO Biological Processes,19,anterior/posterior pattern specification,19_GO:0032502 developmental process,-7.125626121040464,11.873394495412844,9.51683001992594,30198,210,109,9,8.256880733944953,2.6362191336361964,1499|2253|4040|4089|6722|23493|26508|28514|51176,CTNNB1|FGF8|LRP6|SMAD4|SRF|HEY2|HEYL|DLL1|LEF1,-4.669649624651057,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,1,0,-6.088969768866658,0.0,0.0,0.0,0.0,-3.116049767772252,0.0,GO:0007420,M1000010,2,0,GO Biological Processes,19,brain development,19_GO:0032502 developmental process,-7.11165007536366,5.58560224918615,7.622579798607769,30198,744,109,15,13.761467889908257,3.2996646903679476,1063|1385|1499|1959|2253|3624|3845|4040|5021|5307|6532|6722|28514|51176|54361,CENPF|CREB1|CTNNB1|EGR2|FGF8|INHBA|KRAS|LRP6|OXTR|PITX1|SLC6A4|SRF|DLL1|LEF1|WNT4,-4.661206067574214,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,1,0,1,0,-5.80187068753951,0.0,0.0,-2.9162057678116495,0.0,-2.6686549456712854,0.0,GO:0048729,M1001010,3,0,GO Biological Processes,19,tissue morphogenesis,19_GO:0032502 developmental process,-6.9363913150879455,6.466061634246373,7.836948044673695,30198,557,109,13,11.926605504587156,3.1043275972683815,1499|2246|2253|2295|3624|3845|4089|6722|23493|26508|28514|51176|54361,CTNNB1|FGF1|FGF8|FOXF2|INHBA|KRAS|SMAD4|SRF|HEY2|HEYL|DLL1|LEF1|WNT4,-4.516665545965884,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,0,-4.5930586360828425,0.0,0.0,0.0,0.0,0.0,0.0,GO:0061138,M1000000,1,0,GO Biological Processes,19,morphogenesis of a branching epithelium,19_GO:0032502 developmental process,-6.858925985344465,13.681277607883112,9.74071284544934,30198,162,109,8,7.339449541284404,2.4978475771938924,1499|2246|2253|3845|4089|6722|51176|54361,CTNNB1|FGF1|FGF8|KRAS|SMAD4|SRF|LEF1|WNT4,-4.455337558414746,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,0,-4.501174531777522,0.0,0.0,0.0,0.0,0.0,0.0,GO:0001763,M1000000,1,0,GO Biological Processes,19,morphogenesis of a branching structure,19_GO:0032502 developmental process,-6.678627272207595,12.96121036536295,9.440793167059978,30198,171,109,8,7.339449541284404,2.4978475771938924,1499|2246|2253|3845|4089|6722|51176|54361,CTNNB1|FGF1|FGF8|KRAS|SMAD4|SRF|LEF1|WNT4,-4.2895975654488,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,0,-6.633862581444682,0.0,0.0,0.0,0.0,0.0,0.0,GO:0072006,M1000000,1,0,GO Biological Processes,19,nephron development,19_GO:0032502 developmental process,-6.633862581444682,36.86279296875,13.242817838443607,30198,128,32,5,15.625,6.418623720763665,2246|2253|26508|28514|54361,FGF1|FGF8|HEYL|DLL1|WNT4,-3.9485493140463683,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,0,-6.633862581444682,0.0,0.0,0.0,0.0,0.0,0.0,GO:0072073,M1000000,1,0,GO Biological Processes,19,kidney epithelium development,19_GO:0032502 developmental process,-6.633862581444682,36.86279296875,13.242817838443607,30198,128,32,5,15.625,6.418623720763665,2246|2253|26508|28514|54361,FGF1|FGF8|HEYL|DLL1|WNT4,-3.9485493140463683,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,1,-3.3782434282057396,0.0,0.0,0.0,0.0,0.0,-2.3565469703994144,GO:0003002,M1000001,2,0,GO Biological Processes,19,regionalization,19_GO:0032502 developmental process,-6.39952749291901,8.270026016705463,8.053467728291906,30198,335,109,10,9.174311926605505,2.7648899530730944,1499|1959|2253|4040|4089|6722|23493|26508|28514|51176,CTNNB1|EGR2|FGF8|LRP6|SMAD4|SRF|HEY2|HEYL|DLL1|LEF1,-4.064293618544293,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,0,-4.918516312657049,0.0,0.0,0.0,0.0,0.0,0.0,GO:0001658,M1000000,1,0,GO Biological Processes,19,branching involved in ureteric bud morphogenesis,19_GO:0032502 developmental process,-6.3694032114876995,32.98165137614679,12.483315129733104,30198,42,109,5,4.587155963302752,2.0038348475654213,1499|2246|2253|4089|54361,CTNNB1|FGF1|FGF8|SMAD4|WNT4,-4.040030030897345,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,1,0,0,-6.288267229515129,0.0,0.0,0.0,-2.631895932200976,0.0,0.0,GO:0001822,M1000100,2,0,GO Biological Processes,19,kidney development,19_GO:0032502 developmental process,-6.288267229515129,19.728658536585368,10.38317512182472,30198,287,32,6,18.75,6.899813176818631,2246|2253|26508|28514|54361|168002,FGF1|FGF8|HEYL|DLL1|WNT4|DACT2,-3.711048142077385,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,1,0,0,-6.21000639998101,0.0,0.0,0.0,-2.5939441071533706,0.0,0.0,GO:0072001,M1000100,2,0,GO Biological Processes,19,renal system development,19_GO:0032502 developmental process,-6.21000639998101,19.128800675675677,10.208521228253897,30198,296,32,6,18.75,6.899813176818631,2246|2253|26508|28514|54361|168002,FGF1|FGF8|HEYL|DLL1|WNT4|DACT2,-3.6543269903993756,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,1,-3.611626076619396,0.0,0.0,0.0,0.0,0.0,-2.7146451163427314,GO:0007507,M1000001,2,0,GO Biological Processes,19,heart development,19_GO:0032502 developmental process,-6.202305797711042,6.1451949329308615,7.268221073433739,30198,541,109,12,11.009174311926605,2.9980353079826774,148|1499|2253|3725|4089|5021|5595|6464|6722|23493|26508|28514,ADRA1A|CTNNB1|FGF8|JUN|SMAD4|OXTR|MAPK3|SHC1|SRF|HEY2|HEYL|DLL1,-3.9116476450422315,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,1,0,-5.621006796671822,0.0,0.0,0.0,0.0,-3.308192259941965,0.0,GO:0030900,M1000010,2,0,GO Biological Processes,19,forebrain development,19_GO:0032502 developmental process,-5.965690023931288,7.407643624589118,7.504857951908702,30198,374,109,10,9.174311926605505,2.7648899530730944,1385|1499|2253|3624|3845|5021|5307|6722|51176|54361,CREB1|CTNNB1|FGF8|INHBA|KRAS|OXTR|PITX1|SRF|LEF1|WNT4,-3.7479526933464062,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,1,-3.4863768446236314,0.0,0.0,0.0,0.0,0.0,-2.6159071666086136,GO:0048598,M1000001,2,0,GO Biological Processes,19,embryonic morphogenesis,19_GO:0032502 developmental process,-5.917757222243874,5.771788990825687,6.959476217537175,30198,576,109,12,11.009174311926605,2.9980353079826774,1284|1499|2253|2295|3624|4089|5307|5595|6722|28514|51176|54361,COL4A2|CTNNB1|FGF8|FOXF2|INHBA|SMAD4|PITX1|MAPK3|SRF|DLL1|LEF1|WNT4,-3.7127009234180806,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,1,0,0,-5.904979784578311,0.0,0.0,0.0,-2.446274810257608,0.0,0.0,GO:0001655,M1000100,2,0,GO Biological Processes,19,urogenital system development,19_GO:0032502 developmental process,-5.904979784578311,16.95247005988024,9.548281371481988,30198,334,32,6,18.75,6.899813176818631,2246|2253|26508|28514|54361|168002,FGF1|FGF8|HEYL|DLL1|WNT4|DACT2,-3.4653937043770724,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,0,-4.637192381667474,0.0,0.0,0.0,0.0,0.0,0.0,GO:0060675,M1000000,1,0,GO Biological Processes,19,ureteric bud morphogenesis,19_GO:0032502 developmental process,-5.896819155574668,26.639026111503178,11.137292362225809,30198,52,109,5,4.587155963302752,2.0038348475654213,1499|2246|2253|4089|54361,CTNNB1|FGF1|FGF8|SMAD4|WNT4,-3.6979671691501594,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,0,-4.612199123722804,0.0,0.0,0.0,0.0,0.0,0.0,GO:0072171,M1000000,1,0,GO Biological Processes,19,mesonephric tubule morphogenesis,19_GO:0032502 developmental process,-5.855029679848913,26.136402977323872,11.023631628637185,30198,53,109,5,4.587155963302752,2.0038348475654213,1499|2246|2253|4089|54361,CTNNB1|FGF1|FGF8|SMAD4|WNT4,-3.6653210728642747,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,1,0,0,0,-4.772135953123775,0.0,0.0,-3.6698775218013453,0.0,0.0,0.0,GO:0060562,M1001000,2,0,GO Biological Processes,19,epithelial tube morphogenesis,19_GO:0032502 developmental process,-5.742986002266577,8.121865941487613,7.548906238472067,30198,307,109,9,8.256880733944953,2.6362191336361964,1499|2246|2253|3845|4089|6722|28514|51176|54361,CTNNB1|FGF1|FGF8|KRAS|SMAD4|SRF|DLL1|LEF1|WNT4,-3.578242546185628,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,0,-5.611413810034717,0.0,0.0,0.0,0.0,0.0,0.0,GO:0031128,M1000000,1,0,GO Biological Processes,19,developmental induction,19_GO:0032502 developmental process,-5.7175811136334005,44.327339449541284,13.044097937317787,30198,25,109,4,3.669724770642202,1.8008805113767183,1499|2246|2253|54361,CTNNB1|FGF1|FGF8|WNT4,-3.562634612907974,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,1,-3.189282354578129,0.0,0.0,0.0,0.0,0.0,-4.728604993212125,GO:0046661,M1000001,2,0,GO Biological Processes,19,male sex differentiation,19_GO:0022414 reproductive process,-5.7107585049529765,12.120756880733946,8.488874296104555,30198,160,109,7,6.422018348623853,2.3480609122499354,1499|2253|3624|3815|4089|4436|54361,CTNNB1|FGF8|INHBA|KIT|SMAD4|MSH2|WNT4,-3.558587058282322,0,4,0,0,-12.170253758157438,61.54483695652174,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-3.264988124120321,GO:0007369,M0000001,1,0,GO Biological Processes,19,gastrulation,19_GO:0032502 developmental process,-5.692735169739108,12.045472676505785,8.457855044898277,30198,161,109,7,6.422018348623853,2.3480609122499354,1284|1499|2253|3624|4089|6722|51176,COL4A2|CTNNB1|FGF8|INHBA|SMAD4|SRF|LEF1,-3.5433211576136423,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,1,0,-5.254139829709084,0.0,0.0,0.0,0.0,-2.744608657696046,0.0,GO:0045165,M1000010,2,0,GO Biological Processes,19,cell fate commitment,19_GO:0032502 developmental process,-5.515892515812857,9.083471198676493,7.630564487405633,30198,244,109,8,7.339449541284404,2.4978475771938924,1499|2253|4089|5307|7480|23493|28514|54361,CTNNB1|FGF8|SMAD4|PITX1|WNT10B|HEY2|DLL1|WNT4,-3.393130698458832,0,4,0,0,-12.170253758157438,61.54483695652174,
0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,-2.0772902304844916,-3.108155544951532,GO:0048608,M0000011,2,0,GO Biological Processes,19,reproductive structure development,19_GO:0022414 reproductive process,-5.488457253125752,6.549547791007873,6.918200839182945,30198,423,109,10,9.174311926605505,2.7648899530730944,1499|2253|2295|3624|3815|4089|4436|23493|51176|54361,CTNNB1|FGF8|FOXF2|INHBA|KIT|SMAD4|MSH2|HEY2|LEF1|WNT4,-3.368272858659537,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,0,-4.386112129808291,0.0,0.0,0.0,0.0,0.0,0.0,GO:0072078,M1000000,1,0,GO Biological Processes,19,nephron tubule morphogenesis,19_GO:0032502 developmental process,-5.478427476009798,21.98776758409786,10.036728915852764,30198,63,109,5,4.587155963302752,2.0038348475654213,1499|2246|2253|4089|54361,CTNNB1|FGF1|FGF8|SMAD4|WNT4,-3.3633524873220635,0,4,0,0,-12.170253758157438,61.54483695652174,
0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,-2.068927216943889,-3.0967318544232296,GO:0061458,M0000011,2,0,GO Biological Processes,19,reproductive system development,19_GO:0032502 developmental process,-5.461328867755671,6.50342421501486,6.8853346949415215,30198,426,109,10,9.174311926605505,2.7648899530730944,1499|2253|2295|3624|3815|4089|4436|23493|51176|54361,CTNNB1|FGF8|FOXF2|INHBA|KIT|SMAD4|MSH2|HEY2|LEF1|WNT4,-3.351303871804578,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,0,-4.345365378191969,0.0,0.0,0.0,0.0,0.0,0.0,GO:0072088,M1000000,1,0,GO Biological Processes,19,nephron epithelium morphogenesis,19_GO:0032502 developmental process,-5.410826082857118,21.31122088920254,9.866492567589336,30198,65,109,5,4.587155963302752,2.0038348475654213,1499|2246|2253|4089|54361,CTNNB1|FGF1|FGF8|SMAD4|WNT4,-3.3131749860861235,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,0,-5.366179510925495,0.0,0.0,0.0,0.0,0.0,0.0,GO:0110110,M1000000,1,0,GO Biological Processes,19,positive regulation of animal organ morphogenesis,19_GO:0032502 developmental process,-5.387878825374353,36.939449541284404,11.85359432658521,30198,30,109,4,3.669724770642202,1.8008805113767183,1499|2246|2253|54361,CTNNB1|FGF1|FGF8|WNT4,-3.2926607572743576,0,4,0,0,-12.170253758157438,61.54483695652174,
1,0,0,0,0,0,0,-4.305892189867159,0.0,0.0,0.0,0.0,0.0,0.0,GO:0061333,M1000000,1,0,GO Biological Processes,19,renal tubule morphogenesis,19_GO:0032502 developmental process,-5.3454172577173376,20.67506504176366,9.703715981191,30198,67,109,5,4.587155963302752,2.0038348475654213,1499|2246|2253|4089|54361,CTNNB1|FGF1|FGF8|SMAD4|WNT4,-3.257417546622524,0,4,0,0,-12.170253758157438,61.54483695652174,
