Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:0033047,regulation of mitotic sister chromatid segregation,19_GO:0050789 regulation of biological process,-8.2,5.5e+02,41,30198,55,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-6.5
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:2001251,negative regulation of chromosome organization,19_GO:0048519 negative regulation of biological process,-7.7,3.8e+02,34,30198,80,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-6.1
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:0030071,regulation of mitotic metaphase/anaphase transition,19_GO:0050789 regulation of biological process,-7.6,3.3e+02,32,30198,91,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.9
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:1902099,regulation of metaphase/anaphase transition of cell cycle,19_GO:0050789 regulation of biological process,-7.5,3.2e+02,31,30198,94,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.9
SGLasso-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-141424,Amplification of signal from the kinetochores,,-7.5,3.1e+02,31,30198,96,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.9
SGLasso-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,,-7.5,3.1e+02,31,30198,96,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.9
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:0010965,regulation of mitotic sister chromatid separation,19_GO:0050789 regulation of biological process,-7.5,3.1e+02,31,30198,96,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.9
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:0033045,regulation of sister chromatid segregation,19_GO:0050789 regulation of biological process,-7.4,2.9e+02,29,30198,105,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.8
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:1905818,regulation of chromosome separation,19_GO:0050789 regulation of biological process,-7.3,2.8e+02,29,30198,109,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.7
SGLasso-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-69618,Mitotic Spindle Checkpoint,,-7.3,2.7e+02,28,30198,113,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.7
SGLasso-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,,-7.2,2.6e+02,28,30198,117,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.7
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:0007088,regulation of mitotic nuclear division,19_GO:0050789 regulation of biological process,-7.2,2.6e+02,28,30198,118,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.7
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:0007093,mitotic cell cycle checkpoint signaling,19_GO:0023052 signaling,-7.2,2.5e+02,27,30198,123,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.6
SGLasso-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2500257,Resolution of Sister Chromatid Cohesion,,-7.1,2.4e+02,27,30198,126,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.6
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:0051983,regulation of chromosome segregation,19_GO:0050789 regulation of biological process,-7.1,2.3e+02,26,30198,130,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.6
SGLasso-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5663220,RHO GTPases Activate Formins,,-7,2.2e+02,25,30198,140,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.5
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:0051783,regulation of nuclear division,19_GO:0050789 regulation of biological process,-7,2.1e+02,25,30198,145,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.4
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:0000075,cell cycle checkpoint signaling,19_GO:0023052 signaling,-6.9,2e+02,24,30198,153,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.4
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:1901991,negative regulation of mitotic cell cycle phase transition,19_GO:0048519 negative regulation of biological process,-6.7,1.7e+02,22,30198,178,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.2
SGLasso-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2467813,Separation of Sister Chromatids,,-6.6,1.6e+02,22,30198,191,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.1
SGLasso-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-68877,Mitotic Prometaphase,,-6.5,1.5e+02,21,30198,204,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.1
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:0045930,negative regulation of mitotic cell cycle,19_GO:0048519 negative regulation of biological process,-6.4,1.3e+02,20,30198,227,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:0098813,nuclear chromosome segregation,19_GO:0009987 cellular process,-6.4,1.3e+02,20,30198,228,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.9
SGLasso-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-68882,Mitotic Anaphase,,-6.3,1.3e+02,20,30198,236,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.9
SGLasso-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2555396,Mitotic Metaphase and Anaphase,,-6.3,1.3e+02,19,30198,237,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.9
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:1901988,negative regulation of cell cycle phase transition,19_GO:0048519 negative regulation of biological process,-6.3,1.3e+02,19,30198,238,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.9
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:0033044,regulation of chromosome organization,19_GO:0050789 regulation of biological process,-6.3,1.2e+02,19,30198,250,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.8
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:0007059,chromosome segregation,19_GO:0009987 cellular process,-6.1,1.1e+02,18,30198,285,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.7
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:0010948,negative regulation of cell cycle process,19_GO:0048519 negative regulation of biological process,-6.1,1.1e+02,18,30198,287,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.7
SGLasso-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-69620,Cell Cycle Checkpoints,,-6,1e+02,17,30198,293,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.7
SGLasso-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-195258,RHO GTPase Effectors,,-5.9,92,17,30198,327,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.6
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:0010639,negative regulation of organelle organization,19_GO:0048519 negative regulation of biological process,-5.8,88,16,30198,342,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.5
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:1901990,regulation of mitotic cell cycle phase transition,19_GO:0050789 regulation of biological process,-5.8,85,16,30198,355,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.5
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:0045786,negative regulation of cell cycle,19_GO:0048519 negative regulation of biological process,-5.7,81,15,30198,375,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.4
SGLasso-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-68886,M Phase,,-5.6,72,15,30198,418,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.3
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:1901987,regulation of cell cycle phase transition,19_GO:0050789 regulation of biological process,-5.5,67,14,30198,454,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.2
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:0051301,cell division,19_GO:0009987 cellular process,-5.3,60,13,30198,503,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.1
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:1903047,mitotic cell cycle process,19_GO:0009987 cellular process,-5.3,59,13,30198,514,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.1
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:0007346,regulation of mitotic cell cycle,19_GO:0050789 regulation of biological process,-5.3,58,13,30198,517,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.1
SGLasso-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-69278,"Cell Cycle, Mitotic",,-5.2,54,13,30198,561,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:0000278,mitotic cell cycle,19_GO:0009987 cellular process,-5.1,50,12,30198,605,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-3.9
SGLasso-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1640170,Cell Cycle,,-4.9,44,11,30198,692,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-3.8
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:0051129,negative regulation of cellular component organization,19_GO:0048519 negative regulation of biological process,-4.9,44,11,30198,693,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-3.8
SGLasso-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-194315,Signaling by Rho GTPases,,-4.9,43,11,30198,707,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-3.7
SGLasso-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",,-4.9,42,11,30198,723,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-3.7
SGLasso-SVM_MCODE_ALL,GO Biological Processes,19,GO:0010564,regulation of cell cycle process,19_GO:0050789 regulation of biological process,-4.8,41,11,30198,734,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-3.7
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0007094,mitotic spindle assembly checkpoint signaling,19_GO:0023052 signaling,-9.1,1e+03,56,30198,29,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-7.1
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0071174,mitotic spindle checkpoint signaling,19_GO:0023052 signaling,-9.1,1e+03,56,30198,29,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-7.1
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0071173,spindle assembly checkpoint signaling,19_GO:0023052 signaling,-9.1,1e+03,56,30198,29,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-7.1
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0031577,spindle checkpoint signaling,19_GO:0023052 signaling,-9.1,1e+03,55,30198,30,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-7.1
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0045841,negative regulation of mitotic metaphase/anaphase transition,19_GO:0048519 negative regulation of biological process,-9,9.7e+02,54,30198,31,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-7
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,19_GO:0048519 negative regulation of biological process,-8.9,9.2e+02,52,30198,33,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-7
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:2000816,negative regulation of mitotic sister chromatid separation,19_GO:0048519 negative regulation of biological process,-8.9,8.9e+02,52,30198,34,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-7
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0033048,negative regulation of mitotic sister chromatid segregation,19_GO:0048519 negative regulation of biological process,-8.9,8.9e+02,52,30198,34,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-7
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0033046,negative regulation of sister chromatid segregation,19_GO:0048519 negative regulation of biological process,-8.9,8.9e+02,52,30198,34,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-7
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:1905819,negative regulation of chromosome separation,19_GO:0048519 negative regulation of biological process,-8.8,8.4e+02,50,30198,36,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-6.9
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0051985,negative regulation of chromosome segregation,19_GO:0048519 negative regulation of biological process,-8.8,8.4e+02,50,30198,36,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-6.9
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0045839,negative regulation of mitotic nuclear division,19_GO:0048519 negative regulation of biological process,-8.7,7.7e+02,48,30198,39,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-6.8
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0051784,negative regulation of nuclear division,19_GO:0048519 negative regulation of biological process,-8.5,6.6e+02,44,30198,46,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-6.7
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0033047,regulation of mitotic sister chromatid segregation,19_GO:0050789 regulation of biological process,-8.2,5.5e+02,41,30198,55,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-6.5
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:2001251,negative regulation of chromosome organization,19_GO:0048519 negative regulation of biological process,-7.7,3.8e+02,34,30198,80,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-6.1
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0030071,regulation of mitotic metaphase/anaphase transition,19_GO:0050789 regulation of biological process,-7.6,3.3e+02,32,30198,91,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.9
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:1902099,regulation of metaphase/anaphase transition of cell cycle,19_GO:0050789 regulation of biological process,-7.5,3.2e+02,31,30198,94,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.9
SGLasso-SVM_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-141424,Amplification of signal from the kinetochores,,-7.5,3.1e+02,31,30198,96,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.9
SGLasso-SVM_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,,-7.5,3.1e+02,31,30198,96,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.9
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0010965,regulation of mitotic sister chromatid separation,19_GO:0050789 regulation of biological process,-7.5,3.1e+02,31,30198,96,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.9
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0033045,regulation of sister chromatid segregation,19_GO:0050789 regulation of biological process,-7.4,2.9e+02,29,30198,105,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.8
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:1905818,regulation of chromosome separation,19_GO:0050789 regulation of biological process,-7.3,2.8e+02,29,30198,109,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.7
SGLasso-SVM_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-69618,Mitotic Spindle Checkpoint,,-7.3,2.7e+02,28,30198,113,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.7
SGLasso-SVM_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,,-7.2,2.6e+02,28,30198,117,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.7
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0007088,regulation of mitotic nuclear division,19_GO:0050789 regulation of biological process,-7.2,2.6e+02,28,30198,118,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.7
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0007093,mitotic cell cycle checkpoint signaling,19_GO:0023052 signaling,-7.2,2.5e+02,27,30198,123,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.6
SGLasso-SVM_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-2500257,Resolution of Sister Chromatid Cohesion,,-7.1,2.4e+02,27,30198,126,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.6
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0051983,regulation of chromosome segregation,19_GO:0050789 regulation of biological process,-7.1,2.3e+02,26,30198,130,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.6
SGLasso-SVM_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-5663220,RHO GTPases Activate Formins,,-7,2.2e+02,25,30198,140,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.5
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0051783,regulation of nuclear division,19_GO:0050789 regulation of biological process,-7,2.1e+02,25,30198,145,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.4
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0000075,cell cycle checkpoint signaling,19_GO:0023052 signaling,-6.9,2e+02,24,30198,153,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.4
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:1901991,negative regulation of mitotic cell cycle phase transition,19_GO:0048519 negative regulation of biological process,-6.7,1.7e+02,22,30198,178,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.2
SGLasso-SVM_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-2467813,Separation of Sister Chromatids,,-6.6,1.6e+02,22,30198,191,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.1
SGLasso-SVM_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-68877,Mitotic Prometaphase,,-6.5,1.5e+02,21,30198,204,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5.1
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0045930,negative regulation of mitotic cell cycle,19_GO:0048519 negative regulation of biological process,-6.4,1.3e+02,20,30198,227,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-5
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0098813,nuclear chromosome segregation,19_GO:0009987 cellular process,-6.4,1.3e+02,20,30198,228,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.9
SGLasso-SVM_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-68882,Mitotic Anaphase,,-6.3,1.3e+02,20,30198,236,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.9
SGLasso-SVM_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-2555396,Mitotic Metaphase and Anaphase,,-6.3,1.3e+02,19,30198,237,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.9
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:1901988,negative regulation of cell cycle phase transition,19_GO:0048519 negative regulation of biological process,-6.3,1.3e+02,19,30198,238,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.9
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0033044,regulation of chromosome organization,19_GO:0050789 regulation of biological process,-6.3,1.2e+02,19,30198,250,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.8
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0007059,chromosome segregation,19_GO:0009987 cellular process,-6.1,1.1e+02,18,30198,285,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.7
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0010948,negative regulation of cell cycle process,19_GO:0048519 negative regulation of biological process,-6.1,1.1e+02,18,30198,287,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.7
SGLasso-SVM_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-69620,Cell Cycle Checkpoints,,-6,1e+02,17,30198,293,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.7
SGLasso-SVM_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-195258,RHO GTPase Effectors,,-5.9,92,17,30198,327,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.6
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0010639,negative regulation of organelle organization,19_GO:0048519 negative regulation of biological process,-5.8,88,16,30198,342,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.5
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:1901990,regulation of mitotic cell cycle phase transition,19_GO:0050789 regulation of biological process,-5.8,85,16,30198,355,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.5
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0045786,negative regulation of cell cycle,19_GO:0048519 negative regulation of biological process,-5.7,81,15,30198,375,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.4
SGLasso-SVM_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-68886,M Phase,,-5.6,72,15,30198,418,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.3
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:1901987,regulation of cell cycle phase transition,19_GO:0050789 regulation of biological process,-5.5,67,14,30198,454,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.2
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0051301,cell division,19_GO:0009987 cellular process,-5.3,60,13,30198,503,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.1
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:1903047,mitotic cell cycle process,19_GO:0009987 cellular process,-5.3,59,13,30198,514,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.1
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0007346,regulation of mitotic cell cycle,19_GO:0050789 regulation of biological process,-5.3,58,13,30198,517,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4.1
SGLasso-SVM_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-69278,"Cell Cycle, Mitotic",,-5.2,54,13,30198,561,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-4
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0000278,mitotic cell cycle,19_GO:0009987 cellular process,-5.1,50,12,30198,605,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-3.9
SGLasso-SVM_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-1640170,Cell Cycle,,-4.9,44,11,30198,692,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-3.8
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0051129,negative regulation of cellular component organization,19_GO:0048519 negative regulation of biological process,-4.9,44,11,30198,693,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-3.8
SGLasso-SVM_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-194315,Signaling by Rho GTPases,,-4.9,43,11,30198,707,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-3.7
SGLasso-SVM_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",,-4.9,42,11,30198,723,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-3.7
SGLasso-SVM_SUB1_MCODE_1,GO Biological Processes,19,GO:0010564,regulation of cell cycle process,19_GO:0050789 regulation of biological process,-4.8,41,11,30198,734,3,3,1e+02,27,699|1063|83540,BUB1|CENPF|NUF2,-3.7
SVM-RFE,WikiPathways,27,WP3932,Focal adhesion: PI3K-Akt-mTOR-signaling pathway,,-4.4,42,11,30198,309,7,3,43,19,2253|3845|7148,FGF8|KRAS|TNXB,-3.3
SVM-RFE,WikiPathways,27,WP4172,PI3K-Akt signaling pathway,,-4.3,38,10,30198,345,7,3,43,19,2253|3845|7148,FGF8|KRAS|TNXB,-3.2
SVM-RFE,KEGG Pathway,24,hsa04151,PI3K-Akt signaling pathway,,-4.3,37,10,30198,354,7,3,43,19,2253|3845|7148,FGF8|KRAS|TNXB,-3.2
SVM-RFE,GO Biological Processes,19,GO:0030900,forebrain development,19_GO:0032502 developmental process,-4.2,35,10,30198,374,7,3,43,19,2253|3845|5307,FGF8|KRAS|PITX1,-3.1
SVM-RFE,Reactome Gene Sets,6,R-HSA-388396,GPCR downstream signalling,,-3.5,20,7.5,30198,633,7,3,43,19,2920|3845|5179,CXCL2|KRAS|PENK,-2.5
